,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,lat,long,sqft_living15,sqft_lot15,total_sqft,total_sqft_inside,age_when_sold
277,440000.0,4,1.75,1920,7986,1.0,960,47.7209,-122.318,1700,7452,9906,1920.0,62
278,431000.0,3,1.0,1500,6240,1.0,1500,47.7281,-122.311,1230,6240,7740,1500.0,62
279,450000.0,6,2.25,3550,11780,1.0,2960,47.7218,-122.31200000000001,2360,8850,15330,3550.0,66
280,338500.0,2,1.0,720,6050,1.0,720,47.7259,-122.29,1480,7280,6770,720.0,64
281,405000.0,3,2.0,1640,7201,1.0,1640,47.7216,-122.289,1750,7201,8841,1640.0,66
282,353500.0,2,1.0,800,8775,1.0,800,47.7171,-122.307,1470,8976,9575,800.0,72
283,353000.0,2,1.0,1100,7500,1.0,1100,47.7235,-122.32600000000001,1920,7149,8600,1100.0,64
284,700000.0,5,2.75,3100,9825,2.0,3100,47.7188,-122.281,2120,8400,12925,3100.0,64
285,425000.0,3,1.0,1180,8400,1.0,1180,47.7028,-122.295,1740,7020,9580,1180.0,64
286,378000.0,5,2.5,2760,8015,1.0,1600,47.7255,-122.29700000000001,460,18000,10775,2760.0,54
287,285000.0,2,1.0,800,6240,1.0,800,47.7257,-122.296,1530,8000,7040,800.0,60
288,475000.0,4,2.0,2100,13468,1.0,1050,47.7139,-122.292,1470,8675,15568,2100.0,52
289,390000.0,2,1.0,1270,8164,1.0,1270,47.7116,-122.311,1580,9095,9434,1270.0,73
290,460000.0,3,1.0,1130,7000,1.0,830,47.7132,-122.28299999999999,1050,7000,8130,1130.0,71
291,297000.0,2,1.5,1430,1650,3.0,1430,47.7222,-122.29,1430,1650,3080,1430.0,15
292,252500.0,3,1.0,1030,6127,1.0,880,47.7192,-122.32,1610,6127,7157,1030.0,67
293,622200.0,3,1.75,1720,7200,1.0,1420,47.7062,-122.304,1380,8000,8920,1720.0,55
294,417500.0,5,3.0,2270,6664,1.0,1340,47.7191,-122.315,1870,6187,8934,2270.0,19
295,303697.0,4,2.0,2520,7334,1.0,1600,47.7263,-122.291,2040,7937,9854,2520.0,60
296,355000.0,3,1.0,1360,8968,1.0,1360,47.7105,-122.289,1490,7355,10328,1360.0,58
297,450000.0,2,1.0,1340,7250,1.0,1340,47.7015,-122.32,1450,7026,8590,1340.0,63
298,375000.0,4,1.75,1680,6834,1.5,1680,47.716,-122.307,950,7425,8514,1680.0,66
300,718000.0,3,1.75,2280,3446,2.0,2280,47.715,-122.28200000000001,1610,6670,5726,2280.0,65
302,320000.0,2,1.0,1802,11225,1.0,1802,47.7205,-122.323,1810,7332,13027,1802.0,54
303,477500.0,4,1.75,1860,9364,1.0,1080,47.731,-122.301,1800,9364,11224,1860.0,62
304,689000.0,3,2.5,2080,9612,1.0,1700,47.7293,-122.28299999999999,2560,10202,11692,2080.0,74
305,620000.0,3,2.5,2590,7237,2.0,2590,47.7113,-122.309,1670,7648,9827,2590.0,10
306,340000.0,3,2.5,1212,1174,3.0,1212,47.7145,-122.311,1256,1226,2386,1212.0,10
307,397000.0,5,1.0,1170,6757,1.0,800,47.7332,-122.304,1590,6794,7927,1170.0,70
308,403500.0,3,1.0,1830,8004,1.0,1200,47.7259,-122.29700000000001,1860,7971,9834,1830.0,54
309,387500.0,3,3.25,1860,2218,3.0,1860,47.7185,-122.31299999999999,1860,2218,4078,1860.0,13
310,810000.0,4,3.5,3470,7396,2.0,2520,47.7146,-122.279,2360,10541,10866,3470.0,35
311,690000.0,3,2.0,1890,6620,1.0,1890,47.7016,-122.274,2590,7188,8510,1890.0,60
312,295000.0,4,1.0,1260,7800,1.5,1260,47.7334,-122.307,1639,7492,9060,1260.0,68
314,489000.0,4,2.0,2120,11479,1.0,1060,47.7084,-122.303,1540,11000,13599,2120.0,74
316,640500.0,2,1.75,1640,6750,1.0,1340,47.7068,-122.30799999999999,1760,7490,8390,1640.0,76
317,709050.0,4,3.5,2720,9000,2.0,2670,47.7034,-122.29700000000001,1960,7772,11720,2720.0,17
318,400000.0,3,1.75,1730,9211,1.0,1730,47.7149,-122.322,1440,9211,10941,1730.0,53
319,325500.0,3,1.5,1540,8110,1.0,1190,47.7329,-122.291,1290,8110,9650,1540.0,55
320,400000.0,3,1.0,1000,7800,1.0,860,47.7098,-122.28299999999999,1700,7800,8800,860.0,84
321,640000.0,4,2.75,3040,7274,2.0,2320,47.7184,-122.28,2830,10080,10314,3040.0,28
322,399950.0,3,1.5,2080,5244,1.0,1190,47.7144,-122.29299999999999,1850,6982,7324,2080.0,55
323,420000.0,3,1.5,1130,5413,1.0,940,47.7021,-122.32,1400,7168,6543,1130.0,68
324,571500.0,4,1.75,1920,7455,1.0,960,47.7106,-122.286,1920,7455,9375,1920.0,75
325,355000.0,3,1.0,1180,5965,1.5,1180,47.7281,-122.29899999999999,1270,7710,7145,1180.0,87
326,303000.0,2,1.5,1400,1650,3.0,1400,47.7222,-122.29,1430,1650,3050,1400.0,15
327,443000.0,2,1.0,1220,10170,1.0,980,47.7297,-122.32700000000001,1990,9064,11390,1220.0,67
328,250000.0,2,1.0,800,5220,1.0,800,47.7037,-122.32,1910,5376,6020,800.0,71
329,353000.0,2,1.0,860,8511,1.0,860,47.7312,-122.3,1554,8499,9371,860.0,65
330,430000.0,4,1.75,1890,6000,1.0,1110,47.7274,-122.305,1560,6356,7890,1890.0,67
331,325000.0,4,1.75,1670,9500,1.0,1670,47.7254,-122.31,1620,9500,11170,1670.0,39
332,306000.0,2,1.75,1200,2622,1.0,800,47.7175,-122.292,1310,1926,3822,1200.0,58
333,450000.0,3,1.75,1350,7200,1.0,1350,47.713,-122.28399999999999,1100,7200,8550,1350.0,60
334,586000.0,4,2.25,1930,8338,1.0,1930,47.7026,-122.285,2280,7616,10268,1930.0,47
335,405000.0,3,1.5,1010,7683,1.5,1010,47.72,-122.318,1550,7271,8693,1010.0,61
336,330000.0,3,1.0,1160,7912,1.0,1160,47.7336,-122.306,1190,7482,9072,1160.0,59
337,257000.0,2,1.0,770,7200,1.0,770,47.7143,-122.325,1320,7139,7970,770.0,63
338,375000.0,2,1.0,900,5413,1.0,900,47.7047,-122.307,1280,6380,6313,900.0,67
340,689950.0,4,2.75,2520,8433,2.0,2520,47.7214,-122.289,1890,7772,10953,2520.0,0
341,305000.0,3,3.0,1290,1112,3.0,1290,47.7282,-122.296,1230,9000,2402,1290.0,6
342,358000.0,3,3.25,1410,1442,3.0,1360,47.7183,-122.31700000000001,1500,1200,2852,1410.0,8
343,399000.0,3,3.0,1520,1884,3.0,1520,47.7176,-122.28399999999999,1360,1939,3404,1520.0,5
344,718000.0,5,2.75,3250,8100,2.0,3250,47.7133,-122.311,1270,8100,11350,3250.0,1
345,321000.0,3,2.25,1347,1292,3.0,1347,47.7306,-122.291,1480,1865,2639,1347.0,4
346,290000.0,2,1.5,1076,1060,3.0,1076,47.7167,-122.29799999999999,1076,1060,2136,1076.0,8
347,366750.0,3,3.0,1571,2017,3.0,1571,47.7338,-122.309,1520,1497,3588,1571.0,6
348,319000.0,3,1.5,1480,1722,3.0,1480,47.728,-122.292,1480,5764,3202,1480.0,7
349,292000.0,3,2.5,1270,1283,3.0,1270,47.7209,-122.291,1270,1512,2553,1270.0,7
350,345000.0,3,3.5,1320,1161,3.0,1320,47.7162,-122.294,1320,1161,2481,1320.0,4
351,344000.0,3,2.5,1232,1130,3.0,1232,47.7185,-122.31700000000001,1232,1202,2362,1232.0,7
352,399950.0,3,3.0,1296,1051,3.0,1296,47.7175,-122.28399999999999,1520,1939,2347,1296.0,5
353,265000.0,2,1.5,1084,3427,2.0,1084,47.7117,-122.32600000000001,1084,6250,4511,1084.0,39
354,286000.0,2,1.5,1010,825,3.0,1010,47.7124,-122.301,1128,1080,1835,1010.0,8
355,325000.0,3,2.25,1330,969,3.0,1330,47.7177,-122.292,1310,1941,2299,1330.0,8
356,685000.0,4,3.5,2840,4637,3.0,2840,47.7033,-122.321,1730,5279,7477,2840.0,6
357,417250.0,3,2.25,1606,1452,3.0,1606,47.7175,-122.28399999999999,1516,1939,3058,1606.0,5
358,338500.0,3,2.25,1333,1470,3.0,1333,47.7058,-122.302,1360,1680,2803,1333.0,6
359,385000.0,3,2.5,1520,1488,3.0,1520,47.7337,-122.309,1520,1497,3008,1520.0,9
360,467000.0,3,2.5,1425,1179,3.0,1425,47.6963,-122.318,1285,1253,2604,1425.0,7
361,180000.0,2,1.0,770,10000,1.0,770,47.7379,-122.23299999999999,2720,8062,10770,770.0,82
363,452000.0,4,2.25,2590,10002,1.0,1340,47.7689,-122.266,1550,10436,12592,2590.0,46
365,330000.0,3,3.0,2420,13959,1.0,1740,47.7486,-122.23,2570,13300,16379,2420.0,27
366,330000.0,2,1.0,1220,10000,1.0,1220,47.7405,-122.241,2000,9600,11220,1220.0,65
367,520000.0,3,2.25,2590,9263,1.0,1440,47.7691,-122.262,2580,9450,11853,2590.0,37
368,551000.0,3,2.5,2830,5802,2.0,2830,47.7605,-122.234,2500,5788,8632,2830.0,13
369,396000.0,3,1.5,1300,8280,1.0,1300,47.7403,-122.256,1570,8692,9580,1300.0,58
370,530000.0,4,2.5,2320,5493,2.0,2320,47.7727,-122.229,2450,5471,7813,2320.0,11
371,590000.0,4,3.5,3100,15842,2.0,2400,47.7466,-122.242,2200,19400,18942,3100.0,19
372,650000.0,3,2.5,2690,11575,1.0,2130,47.7605,-122.26700000000001,2390,11782,14265,2130.0,57
373,595000.0,5,2.75,3740,6750,1.0,1980,47.7679,-122.26100000000001,2620,7920,10490,3740.0,37
374,449950.0,3,2.5,2170,4912,2.0,2170,47.7767,-122.23899999999999,2010,4395,7082,2170.0,11
376,438000.0,3,1.75,1650,12940,1.0,1650,47.7629,-122.26799999999999,2830,12600,14590,1650.0,53
378,519900.0,4,2.5,2403,6172,2.0,2403,47.7361,-122.234,2380,6075,8575,2403.0,15
379,365000.0,3,1.5,1300,12240,1.0,1300,47.736999999999995,-122.243,2040,9326,13540,1300.0,51
380,460000.0,3,2.25,2350,10450,1.0,1390,47.7433,-122.259,2250,10450,12800,2350.0,37
383,230000.0,3,1.0,1240,6195,1.0,1240,47.7681,-122.266,1760,11080,7435,1240.0,66
384,830000.0,3,2.5,2760,11287,2.0,2000,47.739,-122.264,2760,13719,14047,2760.0,23
385,455000.0,3,1.0,2400,17239,1.0,1890,47.75,-122.245,2390,7350,19639,2400.0,75
386,306000.0,3,1.0,1190,10350,1.0,1190,47.7428,-122.244,1850,10500,11540,1190.0,56
387,399000.0,3,2.25,1880,12473,1.0,1420,47.7623,-122.256,2300,10469,14353,1880.0,56
388,459000.0,5,2.5,2650,12987,1.0,1350,47.7482,-122.244,2160,12726,15637,2650.0,35
389,550000.0,4,3.0,2760,13113,1.0,1760,47.7669,-122.26799999999999,1900,13113,15873,2760.0,40
390,339950.0,3,1.0,1320,11457,1.0,1320,47.7738,-122.26100000000001,1900,9800,12777,1320.0,55
391,646000.0,3,2.75,2460,6413,2.0,2460,47.7497,-122.245,2440,6092,8873,2460.0,11
392,925000.0,4,4.25,3770,13058,2.0,3770,47.7517,-122.225,2200,12255,16828,3770.0,32
393,356500.0,4,1.75,1570,9670,1.0,1170,47.7432,-122.24799999999999,2080,9100,11240,1570.0,55
394,485000.0,3,2.75,2650,12350,1.0,1470,47.7669,-122.26799999999999,1950,14075,15000,2650.0,40
395,483000.0,3,1.75,2110,10454,1.0,1440,47.7344,-122.24600000000001,1990,10890,12564,2110.0,36
396,502000.0,3,2.75,2010,11200,1.0,1360,47.7728,-122.25299999999999,2200,10640,13210,2010.0,36
397,387500.0,6,2.0,2400,7684,1.0,1200,47.7705,-122.26899999999999,1290,9800,10084,2400.0,83
398,325000.0,4,1.75,1370,9993,1.0,1370,47.7572,-122.228,1650,11592,11363,1370.0,97
399,452250.0,4,2.25,2550,10000,1.0,1560,47.77,-122.259,2440,10000,12550,2550.0,35
400,446000.0,3,1.75,1460,9998,1.0,960,47.7434,-122.242,1460,9998,11458,1460.0,57
401,460000.0,4,2.75,2200,9676,1.0,1500,47.7713,-122.259,2120,9585,11876,2200.0,35
402,695000.0,4,2.5,3010,11393,2.0,3010,47.7389,-122.221,2810,11282,14403,3010.0,10
403,374950.0,3,2.5,2540,11562,1.0,1290,47.7614,-122.229,2230,10310,14102,2540.0,50
404,385000.0,5,1.5,1750,9780,1.5,1750,47.7755,-122.235,1750,10295,11530,1750.0,53
405,418800.0,4,2.25,2100,9984,1.0,1290,47.7365,-122.242,1930,10511,12084,2100.0,41
406,415000.0,3,1.75,1770,10513,1.0,1400,47.7726,-122.266,2070,9968,12283,1770.0,33
407,383000.0,3,2.5,1720,10031,2.0,1720,47.7688,-122.238,2280,5845,11751,1720.0,21
408,405000.0,4,1.75,1690,8392,1.0,1190,47.773,-122.256,1880,9861,10082,1690.0,36
409,485000.0,5,1.75,2460,14100,1.0,1380,47.7452,-122.22399999999999,2028,11078,16560,2460.0,42
410,375000.0,4,1.75,2190,9225,1.0,1250,47.7396,-122.256,2190,9225,11415,2190.0,55
411,396000.0,5,2.75,2840,12253,1.0,1420,47.7618,-122.25299999999999,2210,11620,15093,2840.0,54
412,390000.0,3,2.0,2360,5737,2.0,2360,47.7633,-122.262,1600,9163,8097,2360.0,11
413,295000.0,4,1.75,1400,11934,1.0,1050,47.7346,-122.244,2080,10400,13334,1400.0,54
415,310000.0,3,1.0,1050,9876,1.0,1050,47.7635,-122.262,1760,9403,10926,1050.0,61
417,637000.0,4,2.75,2900,5803,2.0,2900,47.7368,-122.23200000000001,2900,6212,8703,2900.0,8
418,692500.0,3,2.25,3420,9900,1.0,1710,47.7412,-122.256,2290,10700,13320,3420.0,51
419,432000.0,3,2.5,1920,9812,2.0,1920,47.7633,-122.243,1830,10534,11732,1920.0,14
420,475000.0,4,1.75,1910,8775,1.0,1210,47.7396,-122.24700000000001,2210,8778,10685,1910.0,59
421,285000.0,3,1.5,1480,7117,1.0,1170,47.7766,-122.24799999999999,2230,14775,8597,1480.0,55
422,520000.0,4,2.5,2280,8798,2.0,2280,47.7471,-122.24700000000001,2180,8632,11078,2280.0,27
423,433000.0,3,1.75,2160,8565,1.0,1730,47.7664,-122.262,2910,9570,10725,2160.0,44
424,500000.0,4,3.0,2450,4668,2.0,2450,47.7721,-122.235,2460,4895,7118,2450.0,11
425,250000.0,2,1.0,950,11835,1.0,950,47.7494,-122.23700000000001,1690,12586,12785,950.0,82
426,415000.0,3,2.75,2080,9600,1.0,2080,47.7698,-122.238,2220,9600,11680,2080.0,27
427,515000.0,4,2.5,1850,9248,2.0,1850,47.735,-122.244,2080,8711,11098,1850.0,18
428,300000.0,3,1.0,970,12300,1.0,970,47.7335,-122.227,2040,9994,13270,970.0,32
429,390000.0,3,2.5,2240,10800,2.0,2240,47.7433,-122.229,1900,9900,13040,2240.0,18
431,273000.0,2,2.0,1384,1822,2.0,1384,47.7525,-122.244,1078,1315,3206,1384.0,25
432,400000.0,3,1.75,1530,10731,1.0,1530,47.7655,-122.244,2100,12593,12261,1530.0,28
434,415000.0,4,3.0,1830,9548,2.0,1830,47.7379,-122.22399999999999,1740,9750,11378,1830.0,23
435,347000.0,2,1.75,1315,2162,2.0,1315,47.751999999999995,-122.25299999999999,1640,2128,3477,1315.0,41
436,470101.0,4,2.5,2320,7800,2.0,2320,47.7738,-122.266,2090,5721,10120,2320.0,28
437,428040.0,3,2.5,2150,9266,2.0,2150,47.7445,-122.24799999999999,2150,12550,11416,2150.0,26
438,424500.0,4,1.5,1830,6985,1.0,1080,47.7494,-122.236,1650,9501,8815,1830.0,47
439,490000.0,4,2.5,2650,9627,1.0,1610,47.7684,-122.25399999999999,2650,9221,12277,2650.0,38
440,410000.0,2,2.25,1660,2128,2.0,1660,47.7528,-122.25200000000001,1640,2128,3788,1660.0,41
441,320000.0,3,1.75,2220,11646,1.0,1270,47.7762,-122.27,1490,10003,13866,2220.0,64
442,420000.0,3,2.25,1800,9800,1.0,1300,47.7393,-122.244,1680,9545,11600,1800.0,55
443,355000.0,3,3.0,1850,9600,1.0,1230,47.7717,-122.25,1970,10000,11450,1850.0,33
445,506000.0,4,2.25,2040,12000,1.0,1300,47.7362,-122.241,1930,12000,14040,2040.0,52
446,415000.0,3,1.5,1740,9046,1.0,1740,47.7402,-122.255,1830,9513,10786,1740.0,59
447,375000.0,4,2.5,1900,9428,2.0,1900,47.7628,-122.244,1830,10480,11328,1900.0,36
448,390000.0,3,2.5,1690,10113,1.0,1310,47.7381,-122.223,1690,10113,11803,1690.0,23
449,425000.0,4,1.75,2120,15920,1.0,1060,47.771,-122.258,2200,12580,18040,2120.0,54
450,431000.0,3,2.5,1710,12677,2.0,1710,47.75,-122.234,1610,12160,14387,1710.0,18
451,380000.0,2,2.5,1860,3504,2.0,1860,47.776,-122.23899999999999,1860,4246,5364,1860.0,14
453,389000.0,5,2.0,2330,10750,1.0,1190,47.7325,-122.245,1830,10180,13080,2330.0,52
456,243000.0,2,1.5,1068,1758,2.0,1068,47.7527,-122.244,1078,1315,2826,1068.0,24
458,470500.0,4,2.25,2070,14000,1.0,1720,47.7484,-122.23700000000001,1690,14444,16070,2070.0,57
459,375000.0,3,2.0,1640,9750,1.0,1640,47.7425,-122.241,1340,9750,11390,1640.0,55
460,450000.0,3,1.75,1400,13775,1.0,1400,47.7413,-122.259,2200,10450,15175,1400.0,51
461,515000.0,3,2.5,2010,7200,2.0,2010,47.7372,-122.223,1970,7202,9210,2010.0,20
462,385000.0,3,1.5,1490,9630,1.0,1490,47.7623,-122.256,1960,10469,11120,1490.0,55
463,415000.0,3,2.5,1980,4274,2.0,1980,47.7767,-122.23899999999999,2000,4394,6254,1980.0,11
464,355000.0,2,2.25,1330,10838,2.0,1330,47.7689,-122.241,1390,10310,12168,1330.0,29
466,650000.0,4,2.5,2860,5576,2.0,2860,47.745,-122.22399999999999,2290,10667,8436,2860.0,10
468,368000.0,3,1.75,1710,10800,1.0,1710,47.7391,-122.241,1890,10800,12510,1710.0,56
469,405000.0,3,2.0,1740,18000,1.0,1230,47.7397,-122.242,1740,11250,19740,1740.0,25
471,249000.0,2,2.0,1090,1357,2.0,1090,47.7526,-122.244,1078,1318,2447,1090.0,24
472,535000.0,3,2.5,2390,6263,2.0,2390,47.7379,-122.24799999999999,2390,11761,8653,2390.0,12
473,570000.0,4,2.5,2590,7910,2.0,2590,47.7378,-122.24799999999999,2110,11761,10500,2590.0,12
476,511000.0,3,2.5,1820,4883,2.0,1820,47.7355,-122.22399999999999,2720,5002,6703,1820.0,9
477,554990.0,3,2.5,2100,6092,2.0,2100,47.7508,-122.23899999999999,2250,8592,8192,2100.0,2
478,599950.0,5,2.25,2680,13292,1.0,1340,47.7422,-122.257,2220,13181,15972,2680.0,38
479,480000.0,4,3.0,2440,9664,2.0,1890,47.7649,-122.25299999999999,2380,9609,12104,2440.0,33
480,333500.0,3,1.75,1320,7200,1.0,1320,47.7341,-122.23700000000001,1750,7260,8520,1320.0,37
481,769000.0,5,2.25,3320,13138,1.0,1900,47.75899999999999,-122.26899999999999,2820,13138,16458,1900.0,51
482,330000.0,4,1.0,1360,13372,1.0,1360,47.7622,-122.26299999999999,1540,10283,14732,1360.0,59
483,509000.0,4,2.5,2600,9355,1.0,1840,47.7446,-122.249,2250,7691,11955,2600.0,31
485,384950.0,3,2.5,1860,3690,2.0,1860,47.776,-122.23899999999999,1870,4394,5550,1860.0,14
486,250000.0,3,1.5,1170,9848,1.0,1170,47.7612,-122.234,2220,5542,11018,1170.0,52
487,207000.0,2,1.5,1068,1158,2.0,1068,47.753,-122.244,1078,1278,2226,1068.0,24
488,580000.0,4,2.5,2840,6268,2.0,2840,47.7386,-122.235,2790,6526,9108,2840.0,16
489,560000.0,4,2.5,2480,16360,1.0,1510,47.7638,-122.265,1770,15205,18840,2480.0,55
490,450000.0,3,2.5,1990,12793,2.0,1990,47.7347,-122.226,2290,9035,14783,1990.0,21
491,435000.0,4,2.5,2060,10125,2.0,1560,47.763999999999996,-122.262,1760,9876,12185,2060.0,36
492,485000.0,4,2.5,2420,10603,1.0,1210,47.7397,-122.259,1750,10800,13023,2420.0,56
494,240000.0,2,1.5,1078,1263,2.0,1078,47.7532,-122.244,1078,1263,2341,1078.0,24
495,533000.0,4,2.5,2590,6394,2.0,2590,47.7599,-122.23299999999999,2500,5328,8984,2590.0,12
496,419000.0,4,2.25,1880,9727,1.0,1100,47.7731,-122.257,1790,10274,11607,1880.0,36
497,319900.0,2,1.0,1380,9251,1.0,1380,47.7486,-122.249,1870,12158,10631,1380.0,75
498,434000.0,3,1.75,1660,8301,1.0,1660,47.7647,-122.26299999999999,1660,9489,9961,1660.0,59
499,700000.0,3,1.75,1990,13000,2.0,1990,47.7439,-122.262,2880,11340,14990,1990.0,35
500,309500.0,3,1.5,1340,13560,1.0,1340,47.74100000000001,-122.234,1540,15000,14900,1340.0,46
501,249000.0,3,1.0,1090,10296,1.0,1090,47.7743,-122.26,1910,10296,11386,1090.0,64
502,448500.0,3,2.25,1830,7943,2.0,1830,47.7466,-122.249,2100,8070,9773,1830.0,30
503,513000.0,4,2.5,2000,5684,2.0,2000,47.7443,-122.22,2210,7066,7684,2000.0,18
504,505000.0,3,2.5,2340,5957,2.0,2340,47.7347,-122.236,2340,6604,8297,2340.0,19
505,599000.0,4,4.75,3700,11000,1.0,1840,47.768,-122.251,1720,11564,14700,3700.0,52
506,196000.0,3,2.25,1510,9600,1.0,1090,47.7758,-122.238,1870,10681,11110,1510.0,49
508,300000.0,3,1.5,1590,8911,1.0,1590,47.7394,-122.25200000000001,1590,9625,10501,1590.0,58
509,290000.0,3,1.75,1460,7980,1.0,1460,47.7713,-122.265,1920,7980,9440,1460.0,42
510,515000.0,3,2.5,2600,4506,2.0,2600,47.7353,-122.22200000000001,2600,4658,7106,2600.0,11
511,315000.0,3,1.0,1070,9497,1.0,1070,47.7425,-122.23,1710,9561,10567,1070.0,59
513,427500.0,4,2.5,2010,6294,2.0,2010,47.776,-122.24,1870,4394,8304,2010.0,15
514,409000.0,2,2.25,1640,2128,2.0,1640,47.753,-122.25200000000001,1640,2128,3768,1640.0,40
515,364000.0,3,2.25,1420,6600,1.0,1160,47.77,-122.265,1920,7902,8020,1420.0,28
516,402500.0,3,2.25,2160,9540,2.0,2160,47.7668,-122.243,1720,12593,11700,2160.0,36
517,600000.0,3,1.75,2300,12682,1.0,2300,47.7588,-122.27,2720,14643,14982,2300.0,59
518,374500.0,3,2.25,1400,11400,2.0,1400,47.7428,-122.23100000000001,2180,9248,12800,1400.0,30
520,275000.0,2,2.5,1340,5995,2.0,1340,47.7366,-122.23299999999999,1540,6616,7335,1340.0,26
521,450000.0,3,1.5,1440,9711,1.0,1140,47.7394,-122.25200000000001,1590,9711,11151,1440.0,58
522,400000.0,4,2.0,1670,12056,1.0,1670,47.7418,-122.244,1860,12056,13726,1670.0,59
523,375000.0,3,1.0,1610,11250,1.0,1090,47.7391,-122.256,2040,10692,12860,1610.0,39
524,280000.0,3,1.0,1720,9605,1.0,860,47.7439,-122.242,1720,9998,11325,1720.0,45
525,476000.0,4,1.75,2340,17541,1.0,1360,47.745,-122.229,2250,9212,19881,2340.0,59
526,415000.0,3,1.5,1860,9003,1.0,1490,47.7624,-122.26,2090,11574,10863,1860.0,59
527,510000.0,3,2.5,1830,8133,1.0,1390,47.7478,-122.24700000000001,2310,11522,9963,1830.0,19
528,500000.0,3,2.25,2010,7447,2.0,2010,47.747,-122.24799999999999,2230,7846,9457,2010.0,29
529,735000.0,3,1.75,2250,11520,1.0,2250,47.7619,-122.26799999999999,2730,12445,13770,2250.0,59
530,272925.0,2,1.0,1280,5728,1.5,1280,47.7477,-122.23200000000001,2480,9775,7008,1280.0,73
531,520000.0,4,2.5,3290,11446,2.0,3290,47.7399,-122.234,2050,11933,14736,3290.0,22
532,400000.0,3,1.75,1560,8456,1.0,1560,47.7769,-122.25,2230,13109,10016,1560.0,44
533,350000.0,3,2.25,1840,9929,1.0,1200,47.7408,-122.236,1710,9929,11769,1840.0,27
534,609000.0,3,2.5,2630,10131,2.0,2630,47.7695,-122.259,2800,10123,12761,2630.0,25
535,470000.0,4,2.25,2380,17199,2.0,1530,47.7668,-122.27,2280,11529,19579,2380.0,35
536,590000.0,3,2.5,2830,5788,2.0,2830,47.7604,-122.235,2500,5802,8618,2830.0,14
537,396000.0,4,1.75,1970,12409,1.0,1220,47.7489,-122.236,1690,10720,14379,1970.0,46
539,479900.0,4,2.0,2510,9750,1.0,1630,47.7438,-122.229,1980,9750,12260,2510.0,55
540,400000.0,4,1.75,1770,12875,1.0,1770,47.7438,-122.24700000000001,2150,12875,14645,1770.0,27
541,425000.0,4,2.75,1680,9545,1.0,1080,47.739,-122.243,1890,9545,11225,1680.0,35
544,335000.0,3,1.75,1510,9720,1.0,1510,47.7728,-122.258,1520,10037,11230,1510.0,67
546,546200.0,3,2.5,2678,6607,2.0,2678,47.738,-122.235,2780,6607,9285,2678.0,16
547,268300.0,3,1.0,1190,9000,1.0,1190,47.77,-122.264,1960,7200,10190,1190.0,47
548,362000.0,3,1.0,1290,10125,1.0,1290,47.7641,-122.265,1760,14460,11415,1290.0,58
550,630000.0,4,2.5,2807,9430,2.0,2807,47.7449,-122.223,2028,11056,12237,2807.0,18
551,374990.0,3,2.5,1300,10484,2.0,1300,47.7768,-122.26799999999999,1380,7868,11784,1300.0,32
552,367500.0,3,1.0,1570,10050,1.0,1570,47.736000000000004,-122.23100000000001,2540,9940,11620,1570.0,51
553,535000.0,4,2.5,2360,15008,1.0,1920,47.7363,-122.25399999999999,2680,15344,17368,2360.0,28
555,383000.0,4,1.75,1830,11090,1.0,1060,47.7333,-122.24600000000001,1990,10917,12920,1830.0,52
556,387846.0,4,1.75,2520,15205,1.0,2040,47.7642,-122.264,1680,10000,17725,2520.0,60
557,580000.0,3,2.75,2650,9752,1.0,2650,47.768,-122.259,3030,9910,12402,2650.0,26
558,322968.0,5,1.75,1890,9600,1.0,1890,47.7391,-122.241,2350,5308,11490,1890.0,55
559,335000.0,3,1.0,1060,10050,1.0,1060,47.7355,-122.23100000000001,1570,9938,11110,1060.0,47
560,446000.0,5,2.75,2190,12687,1.0,1370,47.7762,-122.257,2280,10784,14877,2190.0,36
561,406000.0,3,1.75,1270,6017,1.0,1030,47.736999999999995,-122.225,1630,7381,7287,1270.0,25
562,385000.0,3,2.25,1710,11500,1.0,1210,47.7675,-122.26700000000001,1800,11500,13210,1710.0,36
563,400000.0,4,1.5,2150,11026,1.0,2150,47.7635,-122.26299999999999,1760,10283,13176,2150.0,62
564,350000.0,2,1.0,720,5820,1.0,720,47.7598,-122.255,952,5820,6540,720.0,65
565,440000.0,4,1.75,2180,10200,1.0,2000,47.7638,-122.27,2590,10445,12380,2180.0,49
566,239950.0,2,1.5,1068,1452,2.0,1068,47.753,-122.244,1078,1357,2520,1068.0,25
567,440000.0,4,2.5,2300,10880,1.0,1190,47.7341,-122.242,1960,10400,13180,2300.0,53
568,375000.0,3,1.0,1520,10798,1.0,1520,47.7635,-122.262,1670,9876,12318,1520.0,61
570,385000.0,4,2.5,2030,11375,1.0,1330,47.7765,-122.26100000000001,1500,9160,13405,2030.0,45
571,259000.0,3,2.0,1610,14046,2.0,1610,47.7704,-122.264,2410,9000,15656,1610.0,81
573,409500.0,4,2.75,2140,13000,1.0,1320,47.7683,-122.25200000000001,2360,11000,15140,2140.0,46
574,515000.0,2,1.75,950,15219,1.0,950,47.7723,-122.262,1560,12416,16169,950.0,6
575,595000.0,3,2.5,2550,6677,2.0,2550,47.7336,-122.23200000000001,1930,7217,9227,2550.0,13
576,559950.0,5,3.5,2450,8193,2.0,2450,47.7721,-122.241,2310,8193,10643,2450.0,10
